,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,"1,150.00","1,220.00","1,190.00",Rs./Quintal,220.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,700.00,790.00,760.00,Rs./Quintal,450.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,"1,160.00","1,220.00","1,195.00",Rs./Quintal,212.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,710.00,800.00,750.00,Rs./Quintal,440.00,Metric Tonnes,04-01-2026
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,"1,180.00","1,240.00","1,210.00",Rs./Quintal,210.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,"1,175.00","1,250.00","1,225.00",Rs./Quintal,200.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,720.00,800.00,770.00,Rs./Quintal,430.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,Medium,"1,170.00","1,280.00","1,235.00",Rs./Quintal,242.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Hardoi,Hardoi APMC,Vegetables,Potato,Kufri Megha,FAQ,750.00,820.00,790.00,Rs./Quintal,450.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,750.00,850.00,800.00,Rs./Quintal,440.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,780.00,850.00,810.00,Rs./Quintal,421.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,220.00","1,300.00","1,255.00",Rs./Quintal,316.00,Metric Tonnes,30-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,800.00,850.00,825.00,Rs./Quintal,431.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,300.00","1,250.00",Rs./Quintal,302.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,800.00,860.00,835.00,Rs./Quintal,423.00,Metric Tonnes,28-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,280.00","1,245.00",Rs./Quintal,295.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,300.00","1,255.00",Rs./Quintal,301.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,800.00,880.00,845.00,Rs./Quintal,431.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,220.00","1,300.00","1,260.00",Rs./Quintal,297.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,820.00,900.00,860.00,Rs./Quintal,416.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,900.00,870.00,Rs./Quintal,407.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,295.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,900.00,875.00,Rs./Quintal,412.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,280.00","1,240.00",Rs./Quintal,301.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,910.00,885.00,Rs./Quintal,401.50,Metric Tonnes,22-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,300.00","1,255.00",Rs./Quintal,261.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,910.00,880.00,Rs./Quintal,382.00,Metric Tonnes,21-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,300.00","1,250.00",Rs./Quintal,207.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,910.00,885.00,Rs./Quintal,406.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,910.00,880.00,Rs./Quintal,401.50,Metric Tonnes,19-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,230.00","1,300.00","1,260.00",Rs./Quintal,219.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,950.00,900.00,Rs./Quintal,364.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,300.00","1,255.00",Rs./Quintal,255.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,850.00,950.00,900.00,Rs./Quintal,408.50,Metric Tonnes,17-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,264.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,900.00,950.00,925.00,Rs./Quintal,416.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,300.00","1,245.00",Rs./Quintal,276.00,Metric Tonnes,16-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,650.00,700.00,680.00,Rs./Quintal,404.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,920.00,"1,000.00",965.00,Rs./Quintal,401.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,270.00","1,240.00",Rs./Quintal,294.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,650.00,750.00,700.00,Rs./Quintal,391.00,Metric Tonnes,15-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,950.00,"1,050.00","1,000.00",Rs./Quintal,391.00,Metric Tonnes,14-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,265.00","1,235.00",Rs./Quintal,301.50,Metric Tonnes,14-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,650.00,750.00,700.00,Rs./Quintal,414.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,280.00","1,240.00",Rs./Quintal,241.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,670.00,750.00,710.00,Rs./Quintal,402.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,000.00","1,080.00","1,045.00",Rs./Quintal,309.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,260.00","1,230.00",Rs./Quintal,261.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,680.00,750.00,715.00,Rs./Quintal,342.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,050.00","1,100.00","1,075.00",Rs./Quintal,392.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,250.00","1,225.00",Rs./Quintal,295.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,700.00,750.00,720.00,Rs./Quintal,351.00,Metric Tonnes,11-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,050.00","1,150.00","1,100.00",Rs./Quintal,401.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,190.00","1,250.00","1,220.00",Rs./Quintal,301.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,100.00","1,160.00","1,135.00",Rs./Quintal,388.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,180.00","1,250.00","1,205.00",Rs./Quintal,308.00,Metric Tonnes,09-11-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,700.00,750.00,730.00,Rs./Quintal,401.50,Metric Tonnes,09-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,100.00","1,150.00","1,130.00",Rs./Quintal,381.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,700.00,780.00,740.00,Rs./Quintal,365.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,150.00","1,200.00","1,170.00",Rs./Quintal,307.00,Metric Tonnes,07-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,700.00,780.00,745.00,Rs./Quintal,361.50,Metric Tonnes,07-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,150.00","1,200.00","1,175.00",Rs./Quintal,325.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,700.00,800.00,750.00,Rs./Quintal,347.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,150.00","1,230.00","1,185.00",Rs./Quintal,318.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,720.00,800.00,760.00,Rs./Quintal,361.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,150.00","1,250.00","1,200.00",Rs./Quintal,362.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,700.00,800.00,750.00,Rs./Quintal,350.00,Metric Tonnes,04-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,250.00","1,225.00",Rs./Quintal,301.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,750.00,800.00,780.00,Rs./Quintal,342.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,270.00","1,235.00",Rs./Quintal,315.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,750.00,810.00,785.00,Rs./Quintal,307.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,260.00","1,230.00",Rs./Quintal,321.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Hardoi,Madhoganj APMC,Vegetables,Potato,Badshah,FAQ,750.00,850.00,800.00,Rs./Quintal,307.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,750.00,820.00,795.00,Rs./Quintal,380.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,600.00,650.00,625.00,Rs./Quintal,130.00,Metric Tonnes,31-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,800.00,850.00,815.00,Rs./Quintal,370.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Local,FAQ,"1,200.00","1,270.00","1,240.00",Rs./Quintal,75.00,Metric Tonnes,30-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,780.00,850.00,810.00,Rs./Quintal,360.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,600.00,650.00,620.00,Rs./Quintal,140.00,Metric Tonnes,29-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,800.00,850.00,825.00,Rs./Quintal,330.00,Metric Tonnes,28-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,270.00","1,240.00",Rs./Quintal,70.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,600.00,670.00,635.00,Rs./Quintal,130.00,Metric Tonnes,28-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,800.00,850.00,820.00,Rs./Quintal,350.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,220.00","1,280.00","1,255.00",Rs./Quintal,64.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,620.00,680.00,650.00,Rs./Quintal,120.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,820.00,870.00,840.00,Rs./Quintal,340.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,240.00","1,280.00","1,260.00",Rs./Quintal,65.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,830.00,900.00,860.00,Rs./Quintal,300.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,270.00","1,240.00",Rs./Quintal,80.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,830.00,900.00,865.00,Rs./Quintal,230.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,280.00","1,245.00",Rs./Quintal,90.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,610.00,670.00,645.00,Rs./Quintal,130.00,Metric Tonnes,24-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,850.00,900.00,870.00,Rs./Quintal,120.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,220.00","1,280.00","1,250.00",Rs./Quintal,84.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,620.00,650.00,635.00,Rs./Quintal,170.00,Metric Tonnes,23-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,850.00,900.00,870.00,Rs./Quintal,105.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,850.00,900.00,870.00,Rs./Quintal,90.00,Metric Tonnes,21-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,510.00","1,570.00","1,540.00",Rs./Quintal,75.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,850.00,910.00,880.00,Rs./Quintal,100.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,230.00","1,300.00","1,260.00",Rs./Quintal,68.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,850.00,910.00,880.00,Rs./Quintal,110.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,280.00","1,255.00",Rs./Quintal,69.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,860.00,910.00,885.00,Rs./Quintal,115.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,280.00","1,245.00",Rs./Quintal,70.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,870.00,930.00,900.00,Rs./Quintal,110.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,280.00","1,250.00",Rs./Quintal,68.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,650.00,720.00,685.00,Rs./Quintal,280.00,Metric Tonnes,17-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,920.00,960.00,940.00,Rs./Quintal,90.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,220.00","1,280.00","1,255.00",Rs./Quintal,65.00,Metric Tonnes,16-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,650.00,710.00,685.00,Rs./Quintal,240.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,930.00,"1,000.00",960.00,Rs./Quintal,100.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Local,FAQ,"1,210.00","1,280.00","1,250.00",Rs./Quintal,58.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,670.00,710.00,690.00,Rs./Quintal,230.00,Metric Tonnes,15-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,980.00,"1,040.00","1,010.00",Rs./Quintal,98.00,Metric Tonnes,14-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,240.00","1,240.00","1,240.00",Rs./Quintal,57.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Local,FAQ,"1,200.00","1,270.00","1,240.00",Rs./Quintal,57.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,650.00,720.00,690.00,Rs./Quintal,260.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,260.00","1,235.00",Rs./Quintal,58.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,680.00,730.00,700.00,Rs./Quintal,250.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,020.00","1,080.00","1,045.00",Rs./Quintal,97.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,700.00,740.00,715.00,Rs./Quintal,180.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,060.00","1,120.00","1,085.00",Rs./Quintal,96.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,680.00,740.00,715.00,Rs./Quintal,200.00,Metric Tonnes,11-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,100.00","1,170.00","1,135.00",Rs./Quintal,95.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,720.00,780.00,750.00,Rs./Quintal,230.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,140.00","1,200.00","1,170.00",Rs./Quintal,90.00,Metric Tonnes,07-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,700.00,770.00,740.00,Rs./Quintal,300.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,150.00","1,220.00","1,175.00",Rs./Quintal,95.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,710.00,780.00,745.00,Rs./Quintal,300.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,170.00","1,220.00","1,185.00",Rs./Quintal,93.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,720.00,800.00,755.00,Rs./Quintal,270.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,170.00","1,220.00","1,190.00",Rs./Quintal,90.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,720.00,800.00,755.00,Rs./Quintal,280.00,Metric Tonnes,04-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,170.00","1,240.00","1,200.00",Rs./Quintal,85.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,740.00,800.00,770.00,Rs./Quintal,370.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,260.00","1,230.00",Rs./Quintal,80.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,600.00,650.00,620.00,Rs./Quintal,140.00,Metric Tonnes,02-02-2026
Uttar Pradesh,Hardoi,Sandi APMC,Vegetables,Potato,Badshah,FAQ,750.00,800.00,775.00,Rs./Quintal,400.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,750.00,860.00,810.00,Rs./Quintal,240.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,170.00","1,290.00","1,250.00",Rs./Quintal,138.00,Metric Tonnes,30-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,750.00,850.00,800.00,Rs./Quintal,220.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,180.00","1,310.00","1,250.00",Rs./Quintal,149.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,770.00,880.00,830.00,Rs./Quintal,400.00,Metric Tonnes,28-12-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,190.00","1,300.00","1,250.00",Rs./Quintal,138.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,780.00,870.00,825.00,Rs./Quintal,421.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,210.00","1,310.00","1,260.00",Rs./Quintal,142.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,580.00,690.00,640.00,Rs./Quintal,220.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,800.00,900.00,850.00,Rs./Quintal,412.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,320.00","1,255.00",Rs./Quintal,135.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,810.00,910.00,865.00,Rs./Quintal,405.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,180.00","1,300.00","1,245.00",Rs./Quintal,146.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,320.00","1,250.00",Rs./Quintal,130.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,830.00,920.00,880.00,Rs./Quintal,400.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,"1,200.00","1,310.00","1,260.00",Rs./Quintal,122.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Hardoi,Sandila APMC,Vegetables,Potato,Badshah,FAQ,820.00,930.00,880.00,Rs./Quintal,406.00,Metric Tonnes,22-12-2025
